SubjectID;VideoID;Delta;Theta;Alpha1;Alpha2;Beta1;Beta2;Gamma1;Gamma2;user-definedlabeln
4;13;2480812,626;300,286429;12,05610404;4,95213114;10,94964853;661,6126722;14125,96742;2,541771867;0
4;13;2475213,322;332,7914569;8,549794611;4,952534732;8,636595191;621,1772618;14041,41161;6,942359352;0
4;13;2482441,411;291,9896679;16,23149904;4,593515242;7,897784599;596,4167104;14217,12995;4,173945829;0
4;13;2478191,43;353,5293379;9,652523248;13,00003267;13,52418811;680,7242348;14957,79906;2,497431222;0
4;13;2495607,777;313,7967129;32,60942929;5,930234858;7,169465074;788,015368;14383,8042;13,75685148;0
4;13;2513977,637;308,6294825;10,23598255;28,86762532;15,50659061;869,7610015;15070,33401;11,6051234;0
4;13;2572476,76;492,9598602;9,529655056;20,40689557;19,03468932;1134,449449;14408,18349;14,15786706;0
4;13;2523651,069;371,6139004;12,21497009;6,231197079;6,643306482;1233,969264;14150,29529;3,303565217;0
4;13;2522756,354;394,6724687;50,77700413;3,883210838;8,102121408;823,2084676;14541,08182;3,792039756;0
4;13;2543712,785;355,5852474;5,785029504;13,73518716;15,95282095;1022,426493;14461,13003;3,937202515;0
4;13;511293,1861;191420,6781;46450,35325;7576,575187;22594,45942;17494,50052;11910,76096;6279,849023;0
4;13;2399908,795;3074,808413;251,0835437;52,4487735;84,0565834;548,0147917;15164,7917;157,4033329;0
4;13;1711707,886;34854,85129;11428,72405;3013,830446;996,9479588;1677,511329;8954,273988;3728,186069;0
4;13;697004,6951;10782,26853;787,368924;206,3369797;496,6433532;500,3223143;546,5837554;1335,071853;0
4;13;4749981,083;875,1582677;64,15959591;49,25798661;31,46772176;30,16376739;32,2568781;9,657250311;0
4;13;3595187,88;5083,923145;241,4962879;2,842454094;60,87863213;1526,268369;1073,609735;162,5829008;0
4;13;2633008,894;459,2160607;29,63056028;2,234212166;8,464117223;2345,431543;11638,21921;9,553616887;0
4;13;2520695,197;297,0044733;17,58384298;6,805515645;5,159835913;1145,498454;13777,83522;7,323920912;0
4;13;2524247,796;285,1316042;5,862088887;4,996687642;4,821108953;990,2462195;13939,45221;6,453388971;0
4;13;2541168,504;365,1074922;3,321488679;3,48178812;18,30136117;1213,366126;13803,39545;7,495716571;0
4;13;2547901,694;348,5258914;2,672628126;11,77938115;3,326844296;1541,902492;13388,353;6,900762033;0
4;13;2564487,629;336,8960309;14,76376125;0,97237046;9,075695581;1667,9068;13194,5766;5,443665671;0
4;13;2508809,417;355,7696199;9,37148637;5,251852229;4,798275034;1207,001419;14161,67869;5,697069879;0
4;13;2498936,067;463,8890836;13,00995883;30,26078133;6,19779733;986,7361241;14656,68751;9,702248923;0
4;13;2520958,43;393,5155091;22,67750548;4,390061821;8,910754497;1243,592379;14213,82112;7,423278838;0
4;13;2509937,933;285,0224329;5,497746691;12,77862455;13,47239551;1274,785162;14189,26886;5,550594034;0
4;13;2560072,835;331,2527193;21,44319342;4,072229965;3,882895558;1474,863114;13648,50583;6,618659226;0
4;13;2644786,662;1085,459561;14,61850122;12,81484019;18,65898035;1594,117736;13427,27738;9,979769114;0
4;13;2481481,956;366,3712299;21,44995019;6,238381217;15,4562193;1072,37688;14027,70934;6,096126106;0
4;13;2490218,139;377,3445407;37,55811114;3,349397881;7,209759235;935,0641015;13893,67818;11,55956198;0
4;13;2472849,852;293,959135;11,05098603;10,72730074;4,223163981;757,2525788;14326,02629;7,563808022;0
4;13;2528594,031;360,0482003;2,031229419;14,61814768;8,570092333;882,2232308;14481,67742;4,826766169;0
4;13;2507377,265;303,7914976;18,52212806;2,73621655;11,03985153;873,8837961;14330,66367;5,703532559;0
4;13;2596396,716;885,5553463;25,60022144;8,700348587;6,224767473;1328,613017;14094,58972;6,009197422;0
4;13;2601628,413;492,0822913;14,67818663;2,955673577;8,597962083;1992,588512;12789,99235;10,48519251;0
4;13;2532623,188;363,5843879;32,33074864;2,288834234;9,771023762;1616,057573;13508,43129;7,033914852;0
4;13;2513239,054;300,1907342;12,76060637;5,2399936;16,89205331;1092,055626;14534,64551;4,908283413;0
4;13;2512359,888;338,0772722;12,13654696;6,901016454;15,28976547;1147,968112;13932,08001;3,5056673;0
4;13;2518198,994;311,7605385;2,797603671;8,90343363;10,8838123;1145,13569;14343,35797;6,204973332;0
4;13;2515003,077;335,249942;23,93692114;7,363744056;15,22364676;1277,445367;14098,89713;4,050181306;0
4;13;2496328,93;371,4480749;15,34217599;8,045026446;5,613436037;979,0207337;14579,26258;4,486573502;0
4;13;2494671,353;357,2491155;16,60993161;1,045257586;8,172930251;774,7104447;14681,18289;2,134904862;0
4;13;2499141,876;323,3578362;19,30756458;0,434178466;22,64157405;699,2113105;13985,85386;2,683138567;0
4;13;2463587,731;275,8989742;10,42600728;15,02336248;2,828530597;528,6027901;14731,72504;3,765077653;0
4;13;2503893,901;590,7120313;13,31409189;8,990669486;7,423409561;777,8877022;14017,52888;7,307816504;0
4;13;2476902,07;451,8863258;51,15636287;8,823758632;21,60892835;477,7663985;15431,76149;7,853842667;0
4;13;2501207,309;339,3218142;14,55612759;1,896538455;8,049625094;555,9698502;15015,19646;6,101439103;0
4;13;2521569,501;387,2965833;5,204418297;9,02761085;5,963908918;812,3582156;14836,6299;3,955885514;0
4;13;2506562,764;390,6298961;10,88302257;55,05761442;28,66596591;814,4672928;15060,18318;3,429090017;0
4;13;2499986,43;258,4537963;7,394586442;20,9516549;13,5657935;649,4950447;14819,56572;8,33429331;0
4;13;2494173,769;322,2945515;18,08103195;4,930143937;3,62208712;569,1600849;14209,95248;4,88896729;0
4;13;2493923,093;382,5651042;8,5999644;27,36974329;13,91822235;668,3243717;14647,42054;3,856407641;0
4;13;2484496,755;326,3574594;8,378021836;1,291746619;14,8129643;699,2749745;14757,1712;2,928161752;0
4;13;2476459,738;276,0047021;76,85942833;2,12626935;4,79333511;523,751298;14900,2492;5,99075747;0
4;13;2482167,154;308,3051864;7,318033794;36,04375417;7,912692923;708,1305469;14631,64202;3,831949689;0
4;13;2487495,13;346,1088749;20,80555391;4,941589733;14,50174668;767,3217878;14136,2854;5,907696793;0
4;13;2552810,704;509,0458955;34,18470642;5,267661026;6,955000443;811,669463;13894,24792;8,997739585;0
4;13;2462267,7;260,6667693;108,0633581;26,9962698;15,96812737;887,2177352;13926,51802;7,022018742;0
4;13;2485429,811;284,3403818;10,82060662;3,643074742;6,939560803;719,2552531;14376,01159;7,30024341;0
4;13;2497363,222;351,5310476;14,74308865;8,050322229;10,73348958;917,4113943;14145,21248;5,520981127;0
4;13;2519255,64;392,9697151;18,27604234;8,460405003;17,25483145;844,1184021;14277,82766;2,865541445;0
4;13;2500992,101;337,9935255;5,54707608;11,42910817;2,439660368;823,0809838;14124,17112;3,776347411;0
4;13;2520033,664;393,4265758;9,064382772;6,303269331;7,428187994;952,7749964;14436,85463;5,777644882;0
4;13;2523816,176;334,2629151;9,816052405;1,342790556;12,30126974;909,1966153;14340,59603;7,680560605;0
4;13;2521834,177;463,84932;33,48508778;0,33141967;5,197685143;799,9405112;13942,87414;2,489290015;0
4;13;2523027,489;392,9279754;19,50181994;6,219155317;1,553448335;786,3277294;14596,39104;5,96651613;0
4;13;2515491,451;338,6068894;5,362365265;9,078881031;4,447780134;858,4527563;13930,96395;2,247958121;0
4;13;2522949,761;320,3952939;2,594480017;9,761155679;6,490145964;939,5662302;14381,09306;4,455542364;0
4;13;2522322,293;302,472763;11,88296873;14,92513987;7,646505555;1259,117921;14649,40578;5,281149984;0
4;13;2529316,348;369,1814559;48,06035772;1,449494766;4,850786593;922,4895314;14373,96451;4,566314513;0
4;13;2518241,974;337,8451202;3,867850135;20,80209459;8,094042836;859,2493997;13980,14515;4,088377086;0
4;13;2537588,25;390,0439418;6,852803771;13,886994;7,387012023;1031,748336;14680,13155;5,263844445;0
4;13;2527612,977;320,6208165;16,39018694;5,729481184;4,871812023;1078,945646;14191,87847;5,129263531;0
4;13;2542757,174;379,5849058;9,756086547;12,59231655;7,216563809;936,6824742;14508,92607;5,959170973;0
4;13;2556220,12;341,835667;35,07695003;1,93959359;17,02709255;1151,149998;14258,09282;5,232679975;0
4;13;2586162,798;432,2566608;8,777135377;24,13832126;5,819554188;1374,326105;13569,97884;9,27508862;0
4;13;2550922,34;387,8768634;23,41109814;8,916762011;6,23365815;1301,294734;14587,54657;3,581105131;0
4;13;2524413,312;342,8406949;8,799070622;0,682369674;11,06295272;1046,848194;14036,38361;5,550240656;0
4;13;2501108,357;336,7443471;17,60049135;18,67922793;2,10464703;871,3907919;14358,80918;7,465414285;0
4;13;2508864,661;363,2669995;44,61459348;17,52121407;6,555599227;682,2455284;13904,95661;4,696803492;0
4;13;2521640,333;347,3909541;26,72986974;6,543430345;17,5607601;979,8379159;14873,55573;6,511923139;0
4;13;2512897,699;309,5430589;8,49380607;7,100994181;10,17510137;856,0735061;14443,31761;5,558840855;0
4;13;2517945,679;333,8716008;30,24271253;8,628496449;10,03265264;857,0634345;14388,7102;5,370113117;0
4;13;2515742,175;394,5508169;10,68471838;35,22499186;25,15285023;913,2596681;14863,54069;3,609396168;0
4;13;2510370,766;298,9624705;19,32750102;28,23863402;10,90964797;850,1467691;14880,31733;5,360009705;0
4;13;2518221,536;311,4044413;22,6660588;6,891867389;5,323303192;852,3321378;14095,72736;5,263085278;0
4;13;2521810,829;311,753607;15,7014722;1,145832029;8,490504788;914,9354334;14375,52418;3,502485338;0
4;13;2526808,726;287,0885039;4,381495901;2,64839137;9,355683122;866,0567802;14328,68091;3,182839157;0
4;13;2530039,597;352,8434028;12,59823697;33,52007604;13,69592816;1011,4679;14257,09142;5,930504199;0
4;13;2524106,598;423,0520149;22,66604879;20,20218166;12,64069269;829,5353985;13206,91415;6,68286705;0
4;13;2522170,536;361,6463649;3,036995182;27,66774488;5,044104632;687,9927733;14093,4868;6,665294116;0
4;13;2512367,189;325,5990544;26,59862322;14,17854172;7,429187039;782,9878627;14554,73069;4,551178134;0
4;13;2522921,839;354,8776851;26,49052476;16,34596202;16,07528726;854,0289272;14281,89217;4,026885149;0
4;13;2517766,276;310,5119475;15,38907465;36,45673741;28,28637165;1053,480148;14842,64428;4,284843165;0
4;13;2530824,885;399,2815452;15,70820286;38,45928574;6,332986977;1151,740434;13740,60818;10,65374973;0
4;13;2541392,82;356,2369526;5,223137973;14,21164209;9,036969792;1120,466394;13484,92832;6,073205836;0
4;13;2545929,868;344,0920094;21,43187393;4,508203602;9,333373976;974,6632062;14149,04314;9,729613276;0
4;13;2472040,228;259,1758884;29,32776275;15,07534645;5,099120153;837,8469736;14602,93757;4,526807466;0
4;13;2506941,391;372,737719;4,731604898;1,306756939;11,69996777;953,3795826;14418,90739;6,132433812;0
4;13;2503352,182;353,5739629;5,892281078;15,66817395;5,077068044;929,9977935;14414,13342;6,298128787;0
4;13;2485754,761;342,5742136;10,4055105;14,9960684;11,9213086;761,1370603;14269,0332;6,97363724;0
4;13;2490943,258;310,1449756;10,15968733;9,297994765;12,05931488;927,1914614;14627,2051;3,643976711;0
4;13;2510428,287;287,664639;41,4368842;18,65977505;7,456905749;1075,023609;14499,24083;7,571459358;0
4;13;2536881,494;328,9277845;33,13940646;15,51309916;14,13800409;1284,463884;13587,85636;3,486717461;0
4;13;2542921,969;585,5469269;47,59613997;4,350581775;14,23158453;1058,2618;14902,60538;2,949060851;0
4;13;2487360,826;278,8825559;9,256943909;16,34873217;25,02273893;691,3369251;14968,00499;5,458591784;0
4;13;2480431,186;314,8306542;21,02752287;6,596298652;7,103135399;680,8582847;14628,56152;2,981023545;0
4;13;2573656,367;1112,652987;11,49227719;41,85603505;11,17408863;1150,651327;14340,37364;4,362136953;0
4;13;2558939,429;323,0263511;14,19508025;12,69643521;15,32415683;1231,337389;13923,13434;4,301075773;0
4;13;2573864,407;279,9535592;24,14621911;12,2464541;4,61501906;1600,810182;13999,5201;7,40892389;0
4;13;2532645,997;337,0662102;18,16641942;9,187287221;17,40080782;1182,693276;14185,57037;7,392734249;0
4;13;2728203,742;1217,565117;64,25539936;3,406276821;7,528752526;1156,41849;13836,15492;8,502422398;0
4;13;2615873,334;325,7475642;2,315788367;17,9531073;3,295471031;1506,556653;13795,26964;6,665787575;0
4;13;2566564,686;338,5785504;21,09316675;23,8668777;9,079852723;922,2431312;14587,06372;7,99099672;0
4;14;2527481,211;341,1044793;7,51290718;13,35857545;5,555909425;538,2871535;11861,48483;2,920501331;0
4;14;2530040,341;338,8602943;15,86952843;11,76251674;8,12608437;726,5619577;11701,4819;5,001366388;0
4;14;2520758,135;323,7332848;26,68907485;1,631595533;7,455280997;690,071384;11104,65936;2,401069608;0
4;14;2534482,895;411,5294547;14,48978462;15,13986268;9,783755775;663,2240682;11295,51297;1,824114612;0
4;14;2504214,526;305,3285404;84,52933615;13,47476009;8,279731801;568,2594857;11431,72206;4,86421082;0
4;14;2505956,889;252,7681271;22,8451958;5,576903902;10,53263815;827,0840343;12157,13005;6,930142513;0
4;14;2519742,879;317,7629256;12,77965396;2,202150139;8,924189536;592,5915029;11384,23581;2,246369879;0
4;14;2522360,917;347,988813;17,32165972;5,334429855;2,686402608;547,3473259;11595,25142;4,059344535;0
4;14;2461174,692;286,2378766;2,655094657;25,27141791;4,719693046;605,8211715;11691,21511;2,887836365;0
4;14;2452404,599;300,3050597;3,936023468;13,19810229;8,851611943;643,764766;11353,82725;2,513923743;0
4;14;2497093,066;362,5278718;5,007268669;9,498971299;8,084820292;795,118517;10966,73898;1,590886329;0
4;14;2498380,636;300,4239017;5,478065664;1,537868745;15,02375819;735,4870125;11286,91854;4,690453972;0
4;14;2514462,327;342,6732057;7,312754877;0,859897416;13,83675442;664,3715812;11735,13914;3,84414909;0
4;14;2505740,644;317,7443005;9,43521227;11,03905561;6,257007601;509,4337339;11808,42182;1,987400076;0
4;14;2536705,628;393,4681085;33,68647701;5,410927789;2,096458642;562,8299262;11195,25338;1,988869422;0
4;14;2543096,78;392,4290927;5,974505408;28,31071301;7,977663705;765,4469285;11718,35462;2,363211396;0
4;14;2530851,454;297,7579628;36,78548412;1,481939754;4,17482756;742,3439315;11276,78835;2,123009749;0
4;14;2527611,492;363,414326;6,536035911;5,94093492;6,890860973;602,2643794;11662,67378;4,44322746;0
4;14;2517204,394;318,0404412;26,31964793;1,295119856;13,98159972;683,0181428;11710,00847;6,38781839;0
4;14;2531093,711;422,0302051;16,29609729;5,545569853;5,048594884;545,0951645;11385,83069;8,549448782;0
4;14;2522952,421;344,5127424;32,21825072;24,65365781;5,300689451;769,1441446;11381,0696;3,001411961;0
4;14;2529288,8;368,9381826;20,97465916;10,41728464;2,832960781;747,9691804;11424,80752;5,766892217;0
4;14;2519903,232;310,1771112;5,940264603;9,677677136;10,76295423;678,5421758;11378,19812;2,113196184;0
4;14;2539306,217;356,4410669;11,27245521;11,35021391;10,67928298;833,5524123;11370,81661;5,116620888;0
4;14;2558393,167;248,3607902;13,51665875;12,14237641;6,182258453;763,3355633;11248,86395;5,189299772;0
4;14;2570148,057;347,9085959;12,34063731;8,801527594;2,745526186;891,7356236;11261,04774;1,80539499;0
4;14;2537360,946;303,4716924;3,940727349;4,829710423;8,69746574;877,6650346;11317,34876;4,65216024;0
4;14;2576828,586;372,542999;2,671457696;8,771798901;4,168234342;1095,596343;11379,2877;2,742942832;0
4;14;2535919,058;304,3110727;9,573555658;4,41025288;13,99905125;1014,153648;11461,23005;1,554874071;0
4;14;2524394,293;366,0179697;28,78377634;4,934771508;10,33413184;957,0971768;11314,41627;4,747451535;0
4;14;2530096,731;338,2698727;26,59412004;4,277562384;4,308799429;902,3703597;11026,92778;2,75246929;0
4;14;2538028,125;321,9690951;13,07051633;15,88817194;5,1310992;999,032423;11272,55637;3,912560747;0
4;14;2538161,982;334,3436237;17,0513549;17,4041416;4,056169611;970,049712;11281,00743;3,929017401;0
4;14;2487406,794;333,5778203;14,32625349;7,009523109;6,849378362;1020,731839;10756,02047;6,8654231;0
4;14;2465916,641;350,2172277;13,39167811;6,522247016;7,971971665;1039,145008;11655,14895;1,677922281;0
4;14;2477005,087;365,3244621;21,14926915;4,005970926;3,202617732;776,5502471;11259,98243;4,283057267;0
4;14;2497003,861;329,1215483;9,421333778;9,940652961;3,827338559;727,4787785;11661,19102;3,662877147;0
4;14;2521365,2;357,9829042;0,553275507;20,43877236;2,987300806;850,7901513;11443,489;2,987813801;0
4;14;2538014,92;343,1181321;12,06191833;3,666633931;15,60126787;995,0318576;11149,16376;1,493608076;0
4;14;2523572,899;306,7817489;14,04697294;2,021753127;12,18095572;833,5503941;11139,05244;2,237180412;0
4;14;2539692,967;333,1785481;26,01174378;8,435605185;22,42915436;951,0714997;10688,6109;2,657875027;0
4;14;2546571,8;420,7819684;13,13582463;13,02739342;2,559278146;764,4338193;11142,78037;4,183724579;0
4;14;2529158,825;257,8576587;8,326660189;9,512951174;4,543189429;1087,879448;10801,05174;3,111576963;0
4;14;2556626,376;357,4197979;18,35856778;11,19496756;7,193736441;970,4600529;11365,86527;5,948018817;0
4;14;2559643,278;322,0159356;15,14865489;2,64279663;6,125677941;1061,301669;11091,47059;3,354721791;0
4;14;2551748,905;359,7190214;51,61959209;5,074784854;10,61694792;931,832656;10952,00358;2,856434018;0
4;14;2512792,358;312,85518;18,94212782;2,710209118;15,4743825;773,6394087;11387,56689;2,683249138;0
4;14;2489261,13;356,7914488;9,307744318;15,40502081;11,18503651;824,246781;11196,87385;4,459803463;0
4;14;2502828,866;328,4826471;13,6408367;8,143619678;7,898730091;899,6400234;11218,35166;4,176429462;0
4;14;2505347,273;337,6440965;32,5370355;0,377365563;10,21624701;865,4756663;11054,01023;7,7151565;0
4;14;2545184,254;365,3097802;13,50324171;8,915600985;1,549223186;940,7469679;11139,58859;6,598824438;0
4;14;2536052,169;307,0431635;11,64246408;10,63070313;6,134971812;890,0904566;11083,08424;3,128114243;0
4;14;2533580,681;326,5408244;2,61491092;16,93576911;8,012189556;876,292083;11622,93831;3,093070814;0
4;14;2533390,129;355,6593459;14,84505994;5,017212712;9,718570495;801,1056531;11540,53447;4,467847942;0
4;14;2545368,597;316,3345533;10,51506018;10,83133745;22,52073222;1001,166041;11531,10554;1,816616346;0
4;14;2539539,499;513,1274359;38,77059607;41,24234755;8,507726268;719,3858088;11165,26986;4,974627597;0
4;14;2552744,098;219,1688154;41,31773404;6,991791125;8,774022658;895,5962066;11494,90919;3,533596014;0
4;14;2560587,08;351,4577848;10,53943271;16,03844578;3,789637113;940,7838186;11120,11859;9,715589729;0
4;14;2554377,7;340,1045304;25,9687619;7,894873929;2,541688517;912,7377007;11420,02888;2,502938656;0
4;14;2560954,252;365,7326456;29,20359008;2,094627226;6,566196541;803,7562874;10886,76269;6,946670668;0
4;14;2566627,291;371,1859555;35,28027531;3,712011367;18,06113816;963,7264898;11488,0361;2,851383492;0
4;14;2556001,813;316,5725246;15,67416783;1,257696957;11,37510916;905,3526326;11126,30965;2,727508104;0
4;14;2570239,57;321,2314443;13,56978021;3,142841383;7,318002891;790,0008476;10808,33203;3,538954518;0
4;14;2566465,552;338,4147175;25,23839589;1,684105353;10,81916753;1012,098988;11239,3689;3,667628071;0
4;14;2554990,618;328,5677236;7,685799733;14,66588488;2,960930418;746,9014081;10770,77387;3,729668965;0
4;14;2564003,596;435,992576;13,21910477;1,647514904;9,851921725;1002,949822;10855,8552;7,150613204;0
4;14;2552939,512;312,3860268;4,068494802;15,18202375;6,29235045;783,8632964;12201,02887;3,708077865;0
4;14;2538454,998;313,3863443;3,869830914;16,12108689;5,065817102;860,6951348;10911,60316;3,580422185;0
4;14;2560364,235;400,748026;5,567662266;11,16922588;2,761531626;745,719145;10957,69625;6,934861171;0
4;14;2551150,386;347,7874959;13,17003957;5,382245801;5,6725081;664,6059687;11413,39426;3,553368181;0
4;14;2560945,171;371,1926931;45,34734049;4,562228386;13,00623714;987,675535;11142,00092;3,300732096;0
4;14;2546594,486;333,2557604;16,98115394;4,793124983;6,795284175;892,3744608;11141,64639;2,100605716;0
4;14;2541036,289;336,0060948;7,975126344;22,50101219;10,13636105;913,1253688;11040,38245;2,588755538;0
4;14;2557660,489;398,1701082;29,37612589;17,99782088;15,5591073;1130,986194;11050,81376;4,22937409;0
4;14;2550132,784;405,2645221;12,81338966;21,69113548;5,783835754;899,0317597;11097,8266;2,303840933;0
4;14;2530088,526;289,7365905;5,542821358;18,77501807;3,953024777;859,8937205;10902,72989;4,582929002;0
4;14;2545996,319;383,5965759;34,76137507;8,752363249;11,49838026;923,5198074;11447,54193;3,131146991;0
4;14;2535958,873;353,6084644;8,663534179;15,73568141;10,09529636;764,7625338;11161,19447;3,148597683;0
4;14;2553472,315;365,8693474;19,07930219;12,66532003;4,226501923;742,5276393;11202,62249;2,443701984;0
4;14;2546917,833;298,1187344;24,07451164;13,81054947;7,202097768;763,9620978;12159,54203;2,311118106;0
4;14;2543828,797;320,6293513;2,134297181;24,96356645;7,439497544;721,7320753;11574,59141;7,237147582;0
4;14;2573006,234;412,7922655;17,35673842;3,753017907;7,031719865;1069,311263;10820,12045;2,757451123;0
4;14;2571749,187;350,70051;10,62080805;8,972759708;10,18130219;1077,096671;11160,18505;2,205349114;0
4;14;2559224,176;343,5537416;9,392017991;4,824418293;4,90700313;996,9420536;11044,21159;2,214311169;0
4;14;2552537,437;426,0961194;47,40311438;6,960230581;17,63592186;810,6085942;11209,14833;4,354393832;0
4;14;2555232,206;418,1407837;2,11105526;44,19340015;10,28969037;994,6376666;10914,2239;4,33027126;0
4;14;2551481,43;274,419993;11,62626692;19,5880034;14,24890126;1050,020758;11146,61218;2,975133196;0
4;14;2545896,393;284,5678526;8,75029253;10,62859565;4,485164559;1366,912228;10984,8828;8,912673482;0
4;14;2543982,248;324,5255668;40,844807;10,55569792;15,78989021;1349,33674;11904,76952;2,440958766;0
4;14;2549364,063;349,9952641;23,23302312;1,815210314;17,5502665;1230,865479;11237,17192;6,13777842;0
4;14;2550665,922;326,1209648;12,51510825;2,640110351;10,94402897;1141,775246;11238,12918;5,14866834;0
4;14;2551025,024;332,2560042;8,345101557;12,88494061;20,53186199;1161,996395;11350,15498;4,076673358;0
4;14;2547760,505;327,6067088;16,26548683;13,93434846;8,923040387;1048,179189;10819,51057;4,392267787;0
4;14;2546558,876;329,7037443;11,39388775;5,144475847;5,215540956;1144,312394;11005,20462;3,121137113;0
4;14;2540321,536;297,4838983;9,095304332;9,126576231;4,557302449;960,5738147;11274,8168;5,461327073;0
4;14;2540219,263;322,720802;13,58252465;4,798992161;4,339624003;856,5283841;11166,77736;2,063430632;0
4;14;2548510,007;306,8479116;22,03468138;3,398674581;9,897045678;1271,993738;11210,6619;5,150362279;0
4;14;2541693,526;398,4118921;13,34866758;0,613014166;11,40296603;1051,634568;10919,10969;6,383910162;0
4;14;2530444,821;332,58946;12,01169696;6,136302607;9,503248151;1114,143472;11161,07004;2,579562205;0
4;14;2536025,584;387,2226785;8,88174792;9,54286693;7,319863777;907,7035747;11109,36878;3,755273901;0
4;14;2533711,9;390,4135472;21,98138718;20,09992106;5,862329005;899,8225229;11411,28041;3,822949097;0
4;14;2529853,665;345,1693655;15,9943887;2,602747988;4,910301987;917,8458992;11364,78323;3,39234337;0
4;14;2527801,312;407,3829727;9,244890692;22,02932345;26,29166665;1080,258852;11330,49316;3,624216043;0
4;14;2560417,064;354,7786083;3,505437681;19,35457512;4,211436424;1000,697634;11202,7935;2,533913594;0
4;14;2534501,851;297,7906075;9,545197517;33,84793428;5,281657209;958,9744023;11040,82999;2,730679104;0
4;14;2520502,862;568,2822266;154,0690182;19,43550651;23,00240582;902,760381;10987,93723;1,364195784;0
4;14;2546586,897;321,621088;268,727047;45,80550019;15,08530033;1059,400371;10107,69309;5,119985581;0
4;14;2575985,299;352,1012451;39,11345075;23,55440233;7,457435935;982,7513101;10924,2022;2,546702386;0
4;14;2598866,788;320,5242525;11,23484951;3,604928884;9,750231325;1157,594012;10903,72274;4,869059821;0
4;14;2584419,94;392,929079;12,5481933;20,64118836;7,598728309;1095,451524;10590,09711;4,107938997;0
4;14;2566602,856;300,8219462;20,71482515;4,258112105;6,978708885;968,1143358;10965,74101;3,258497595;0
4;14;2576946,881;372,3114763;18,39520902;12,27211875;1,429493246;975,1466236;10833,75133;3,939779242;0
4;14;2546034,516;349,0509947;38,84816334;4,933411508;8,384280903;1125,505445;10757,6206;2,774223278;0
4;14;2537470,305;361,3837783;14,83064628;11,03048161;6,276308856;986,9013649;10906,31008;1,620449315;0
4;14;2542748,275;368,0683087;16,90207213;4,537619098;9,348246369;879,021043;11084,78154;3,700657225;0
4;14;2605997,577;519,7990911;83,03467172;1,765387166;12,3622159;1733,921421;10591,95878;2,969449373;0
4;14;2705023,804;1716,379899;4,444296851;36,99437367;12,58275229;2414,311798;9686,516726;14,26409958;0
4;14;2463044,64;280,7045507;5,149947456;12,12906855;15,39267996;376,4343052;11829,42155;6,363905354;0
4;14;2524757,403;583,6181339;25,67946409;6,780856688;7,717924043;769,2289105;12424,31368;2,471223515;0
4;14;2531098,106;287,2451774;18,45450072;1,21760529;6,946919807;836,8986094;11433,0267;4,063690416;0
4;15;2399475,602;2988,45747;304,7493968;22,65510092;100,8225324;1591,97831;19995,95905;52,96978787;0
4;15;2412301,452;3360,160873;412,7719399;86,45589118;80,44930992;1673,071486;20662,32088;39,62624859;0
4;15;2406503,073;4053,107608;365,4267314;14,06635538;45,74799994;1771,212592;20817,81246;57,6683374;0
4;15;2403392,542;3384,565779;472,9932011;87,19755232;310,0255076;2114,292099;19483,07981;42,23974245;0
4;15;2397842,635;3239,547459;493,3896486;14,33638061;167,3412009;1275,525219;21753,49419;124,5455929;0
4;15;2406603,881;2982,099775;344,6937234;40,79039774;105,7518463;1561,72527;18997,66044;85,63214681;0
4;15;2373522,574;2723,582208;173,9992001;34,52063836;119,510971;1504,88764;19543,45634;99,37180797;0
4;15;2372772,717;3162,841158;149,8058184;20,45725499;68,46964194;1288,090822;19729,30716;53,3895932;0
4;15;2378258,308;2732,772907;190,0288716;48,58349391;89,57923186;1422,734671;21755,39652;76,33785413;0
4;15;2393053,837;3051,442384;206,9640065;1,810286321;94,37452507;1241,014331;19810,81678;53,83003311;0
4;15;2418237,515;3042,618216;335,5417915;45,995128;62,21865574;891,5115979;20560,54029;73,88882198;0
4;15;2419095,589;4620,328359;504,3410966;0,608933484;125,5275186;1113,149113;20225,48732;93,79422984;0
4;15;2416678,091;3499,599637;451,727373;55,24926049;191,0731179;1519,597396;19774,53997;53,73999922;0
4;15;2409704,053;3854,766311;667,9763449;7,125531371;110,9291676;940,6142747;18677,30937;80,76647098;0
4;15;2433394,787;2791,480389;314,2971766;54,99940485;115,9485965;1399,665941;19823,6308;38,35386564;0
4;15;2425055,656;3154,369979;233,2770339;13,78856619;30,00839543;865,5476344;19823,88139;149,5872181;0
4;15;2419772,4;2983,345103;222,4702824;25,75176327;183,3362727;1359,878364;20563,63818;34,67835762;0
4;15;2509261,216;95043,40536;7246,780681;3438,527489;1609,098879;1959,818516;20498,39761;2705,939219;0
4;15;5280610,163;1372,465339;137,1468436;18,26130625;72,02661926;2934,444979;9867,165913;28,76583157;0
4;15;5360195,973;2504,727919;154,7627614;23,67380801;27,56477639;192,4063901;10540,72161;44,63216897;0
4;15;5353711,494;1986,417435;179,028608;36,16202444;20,73742633;391,3161361;9596,984604;35,05205533;0
4;15;4911124,054;2696,105953;156,8039367;42,40284946;38,82937092;2081,110156;13085,98041;33,51874753;0
4;15;3414917,372;1536,837312;146,7603185;64,79670231;101,466745;3048,347532;12144,85489;53,23619194;0
4;15;2761659,913;1644,300653;187,8579336;24,33914493;70,12094855;13275,50075;18299,88624;52,91988113;0
